2024-02-13 21:59:16: Inserted: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen
2024-02-13 21:59:16: Inserted: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar
2024-02-13 21:59:16: Inserted: -XYp6w50XbZfS90YddS5ew, Soothr
2024-02-13 21:59:17: Inserted: e5wK3I_THzF4Ce_OgoSCQw, Mokyo
2024-02-13 21:59:17: Inserted: jjJc_CrkB2HodEinB6cWww, LoveMama
2024-02-13 21:59:17: Inserted: bZQryeTD6hIsT6lSUxzSSw, Hanoi House
2024-02-13 21:59:17: Inserted: FlZ1zdVEKWv7dwqm8Uw8-w, Raku
2024-02-13 21:59:17: Inserted: LMyvruexOQzzHQrAgbdqiA, Nowon East Village 
2024-02-13 21:59:17: Inserted: R7EGjHWw0tNheY6-ahH8fQ, Tuome
2024-02-13 21:59:17: Inserted: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY
2024-02-13 21:59:17: Inserted: iTj5T_jPYvznd1QTgs7NZw, Nai 
2024-02-13 21:59:17: Inserted: eQ4QUGvuHGBzsOrphsVc6A, Kimura
2024-02-13 21:59:17: Inserted: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar
2024-02-13 21:59:17: Inserted: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe
2024-02-13 21:59:17: Inserted: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar
2024-02-13 21:59:17: Inserted: W4hobe10Fy54MKqmLaObEg, Cafe Mogador
2024-02-13 21:59:17: Inserted: k5NAz3-goMXKoUqPfOZ1Hw, The Smith
2024-02-13 21:59:17: Inserted: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen
2024-02-13 21:59:17: Inserted: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo
2024-02-13 21:59:17: Inserted: rCpO-kMHljieU0geK0RJQw, Noreetuh
2024-02-13 21:59:17: Inserted: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House
2024-02-13 21:59:17: Inserted: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant
2024-02-13 21:59:18: Inserted: nMyot99PkX5iYCdxHoRJqQ, ARIARI
2024-02-13 21:59:18: Inserted: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village
2024-02-13 21:59:18: Inserted: zX8IF7oCbw1HrNaPmOBy-g, FERNS
2024-02-13 21:59:18: Inserted: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota
2024-02-13 21:59:18: Inserted: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French
2024-02-13 21:59:18: Inserted: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant
2024-02-13 21:59:18: Inserted: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde
2024-02-13 21:59:18: Inserted: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York
2024-02-13 21:59:18: Inserted: c_Kellz-oODKoNpcRbV24w, MONO+MONO
2024-02-13 21:59:18: Inserted: MGRo61aHFUeRlWhSbTv2NA, Sushi By M
2024-02-13 21:59:18: Inserted: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant
2024-02-13 21:59:18: Inserted: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company
2024-02-13 21:59:18: Inserted: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village
2024-02-13 21:59:18: Inserted: axqp3pGJXnTLgq2QrPyDyQ, Benemon
2024-02-13 21:59:18: Inserted: 7xV4gzrgaOgQYtPC3FBZig, Pylos
2024-02-13 21:59:18: Inserted: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's
2024-02-13 21:59:18: Inserted: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square
2024-02-13 21:59:18: Inserted: j8cKSxr6aQ8qTx23FLyyiA, The Wayland
2024-02-13 21:59:19: Inserted: FJepPR5CYRggxRwAjlqg6A, Bowery Road
2024-02-13 21:59:19: Inserted: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop
2024-02-13 21:59:20: Inserted: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club
2024-02-13 21:59:20: Inserted: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar
2024-02-13 21:59:20: Inserted: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto
2024-02-13 21:59:20: Inserted: 4FD0TAxe70nb3ngk3sXF9Q, Uluh
2024-02-13 21:59:20: Inserted: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East
2024-02-13 21:59:20: Inserted: 64olT1goXFQEATQO_oiSLg, The Gray Mare
2024-02-13 21:59:20: Inserted: qrydcGQpeDP_1oFvx3qOeg, Somtum Der
2024-02-13 21:59:20: Inserted: EBK0OkVMBg_n_KxAU_4DZg, Double Zero
2024-02-13 22:16:26: Abandoned: xWVHj2XNcxEg79Nkb5Zb6Q, Semma, already inserted
2024-02-13 22:16:26: Abandoned: FG3toTBOTyfVTePW5RuWSw, Jeffrey's Grocery, already inserted
2024-02-13 22:16:26: Abandoned: cK3RoKIHN7n8WetlIyTWHA, Nat's on Bank, already inserted
2024-02-13 22:16:26: Abandoned: 86StyWnuGaTuY6X2e3irOg, Alice Restaurant, already inserted
2024-02-13 22:16:26: Abandoned: uc5qQMzs96rzjK27epDCug, Joe's Pizza, already inserted
2024-02-13 22:16:26: Abandoned: v8_MaF5d2u5qZ6evINBsig, Coarse NY, already inserted
2024-02-13 22:16:26: Abandoned: oJ_XSPZFpvIt6rvheSQl7A, Bleecker Street Pizza, already inserted
2024-02-13 22:16:27: Abandoned: h37t9rA06Sr4EetJjKrfzw, Don Angie, already inserted
2024-02-13 22:16:27: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:16:27: Abandoned: rp8S7scxOkVVeG7dNneMGQ, L'Artusi, already inserted
2024-02-13 22:16:27: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:16:27: Abandoned: xtxcAUvrD4dWHJd0cwvW1A, JeJu Noodle Bar, already inserted
2024-02-13 22:16:27: Abandoned: xQ445GaWVN5Aa3sFX9OoIg, Buvette, already inserted
2024-02-13 22:16:28: Abandoned: YSflX6shqcP3zYno0Zz75Q, While We Were Young, already inserted
2024-02-13 22:16:28: Abandoned: 3zbz9kLrLKHCBeGrNhMMGA, L'Accolade, already inserted
2024-02-13 22:16:28: Abandoned: jnHbdsqlTKlPcmJ8BCP9-g, Via Carota, already inserted
2024-02-13 22:16:28: Abandoned: 8SehQovJOuQDLbtzLLYLyw, RH Rooftop Restaurant New York, already inserted
2024-02-13 22:16:28: Abandoned: ZOa13veZkzGjA-x3kMfOmA, 4 Charles Prime Rib, already inserted
2024-02-13 22:16:28: Abandoned: gtXP0CmOnBbgfnff7VXa7A, Pastis, already inserted
2024-02-13 22:16:28: Abandoned: g5f6p9jfzB30Mhcu6d5OWA, Petite Boucherie, already inserted
2024-02-13 22:16:28: Abandoned: C9BjYm4WyoQFPQUHmBErDg, Bird Dog, already inserted
2024-02-13 22:16:28: Abandoned: 0IFDnYf3bhqxJR6hVrG7Gw, Top Thai Vintage, already inserted
2024-02-13 22:16:28: Abandoned: yc4vsT-Q4Ej1_9hr94DxkQ, Sotto 13, already inserted
2024-02-13 22:16:28: Abandoned: CcxreLJbZsO6Z775-hMWpw, St Tropez West Village, already inserted
2024-02-13 22:16:28: Abandoned: LF1QAuvpfX7KGQlg2zMg6Q, John's of Bleecker Street, already inserted
2024-02-13 22:16:28: Abandoned: 8WnHtvMdPWE66eSkUdbLhQ, Flip Sigi, already inserted
2024-02-13 22:16:28: Abandoned: m86CNmYThtzzWB3nPnrhbg, Emily - West Village, already inserted
2024-02-13 22:16:28: Abandoned: YJnxQvkqwAiWfqUFlAnE0Q, STK Steakhouse, already inserted
2024-02-13 22:16:28: Abandoned: zGAQqDu0Ak2khVYs9WdQxw, Sushi Nakazawa, already inserted
2024-02-13 22:16:28: Abandoned: AA9wpuJRhkSHUePAiv3otA, The Leroy House, already inserted
2024-02-13 22:16:28: Abandoned: YPFME0go5UzDo7_q3NN2Mg, Berimbau Brazilian Kitchen - West Village, already inserted
2024-02-13 22:16:28: Abandoned: 6Z5OWpaeGGazJHR4LfThsw, Palma, already inserted
2024-02-13 22:16:28: Abandoned: mPOa5FLgjWrK3k6yxBGQnw, The Clam, already inserted
2024-02-13 22:16:28: Abandoned: 4TQMO6AaKSXHMbKvGAf-gg, Llama San, already inserted
2024-02-13 22:16:28: Abandoned: vgg1dvDP-9tFWSacN4q0nA, Coppelia, already inserted
2024-02-13 22:16:28: Abandoned: cg5owNR9GUMiE-8ztXRHHg, The North Fork, already inserted
2024-02-13 22:16:28: Abandoned: 9_CEU7Wmvmwlyvqr-PJD6w, Ofrenda, already inserted
2024-02-13 22:16:28: Abandoned: 2VpurA2lb-q90nmALklNcA, Perry St, already inserted
2024-02-13 22:16:28: Abandoned: PHMkwS5nmo4IUXbcg0OcAg, Jajaja Mexicana, already inserted
2024-02-13 22:16:29: Abandoned: cTE0e96GYzet799EJeStoQ, Chama Mama - Chelsea, already inserted
2024-02-13 22:16:29: Abandoned: zzJA5P32V9MIHIMBIyasJw, Dante West Village, already inserted
2024-02-13 22:16:29: Abandoned: ETgJqJHV7BW6pIr9Ox74sA, Amélie, already inserted
2024-02-13 22:16:29: Abandoned: _jX0YO1PykUrRKCLo0WxIw, omakase room by maaser, already inserted
2024-02-13 22:16:29: Abandoned: TUJutjq0LU6zexzM8Wia4w, Arthur & Sons NY Italian, already inserted
2024-02-13 22:16:29: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:16:29: Abandoned: ZQ8E37pWd4KBgtdcWKx5IA, Anton's, already inserted
2024-02-13 22:16:29: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:16:29: Abandoned: KpBfFpjzsGvvqAzCasVW0g, Extra Virgin, already inserted
2024-02-13 22:16:29: Abandoned: nM2AdRp2iSJHi4MgvIrEBg, Oak Tuscan Truffle Lounge, already inserted
2024-02-13 22:16:29: Abandoned: JION8hhg7q6zyayHYwhxIw, The High Line, already inserted
2024-02-13 22:16:29: Abandoned: xWVHj2XNcxEg79Nkb5Zb6Q, Semma, already inserted
2024-02-13 22:16:29: Abandoned: FG3toTBOTyfVTePW5RuWSw, Jeffrey's Grocery, already inserted
2024-02-13 22:16:29: Abandoned: cK3RoKIHN7n8WetlIyTWHA, Nat's on Bank, already inserted
2024-02-13 22:16:29: Abandoned: 86StyWnuGaTuY6X2e3irOg, Alice Restaurant, already inserted
2024-02-13 22:16:29: Abandoned: uc5qQMzs96rzjK27epDCug, Joe's Pizza, already inserted
2024-02-13 22:16:29: Abandoned: v8_MaF5d2u5qZ6evINBsig, Coarse NY, already inserted
2024-02-13 22:16:29: Abandoned: oJ_XSPZFpvIt6rvheSQl7A, Bleecker Street Pizza, already inserted
2024-02-13 22:16:30: Abandoned: h37t9rA06Sr4EetJjKrfzw, Don Angie, already inserted
2024-02-13 22:16:30: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:16:30: Abandoned: rp8S7scxOkVVeG7dNneMGQ, L'Artusi, already inserted
2024-02-13 22:16:30: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:16:30: Abandoned: xtxcAUvrD4dWHJd0cwvW1A, JeJu Noodle Bar, already inserted
2024-02-13 22:16:30: Abandoned: xQ445GaWVN5Aa3sFX9OoIg, Buvette, already inserted
2024-02-13 22:16:30: Abandoned: YSflX6shqcP3zYno0Zz75Q, While We Were Young, already inserted
2024-02-13 22:16:30: Abandoned: 3zbz9kLrLKHCBeGrNhMMGA, L'Accolade, already inserted
2024-02-13 22:16:30: Abandoned: jnHbdsqlTKlPcmJ8BCP9-g, Via Carota, already inserted
2024-02-13 22:16:30: Abandoned: 8SehQovJOuQDLbtzLLYLyw, RH Rooftop Restaurant New York, already inserted
2024-02-13 22:16:30: Abandoned: ZOa13veZkzGjA-x3kMfOmA, 4 Charles Prime Rib, already inserted
2024-02-13 22:16:30: Abandoned: gtXP0CmOnBbgfnff7VXa7A, Pastis, already inserted
2024-02-13 22:16:30: Abandoned: g5f6p9jfzB30Mhcu6d5OWA, Petite Boucherie, already inserted
2024-02-13 22:16:30: Abandoned: C9BjYm4WyoQFPQUHmBErDg, Bird Dog, already inserted
2024-02-13 22:16:30: Abandoned: 0IFDnYf3bhqxJR6hVrG7Gw, Top Thai Vintage, already inserted
2024-02-13 22:16:30: Abandoned: yc4vsT-Q4Ej1_9hr94DxkQ, Sotto 13, already inserted
2024-02-13 22:16:31: Abandoned: CcxreLJbZsO6Z775-hMWpw, St Tropez West Village, already inserted
2024-02-13 22:16:31: Abandoned: LF1QAuvpfX7KGQlg2zMg6Q, John's of Bleecker Street, already inserted
2024-02-13 22:16:31: Abandoned: 8WnHtvMdPWE66eSkUdbLhQ, Flip Sigi, already inserted
2024-02-13 22:16:31: Abandoned: m86CNmYThtzzWB3nPnrhbg, Emily - West Village, already inserted
2024-02-13 22:16:31: Abandoned: YJnxQvkqwAiWfqUFlAnE0Q, STK Steakhouse, already inserted
2024-02-13 22:16:31: Abandoned: zGAQqDu0Ak2khVYs9WdQxw, Sushi Nakazawa, already inserted
2024-02-13 22:16:31: Abandoned: AA9wpuJRhkSHUePAiv3otA, The Leroy House, already inserted
2024-02-13 22:16:31: Abandoned: YPFME0go5UzDo7_q3NN2Mg, Berimbau Brazilian Kitchen - West Village, already inserted
2024-02-13 22:16:31: Abandoned: 6Z5OWpaeGGazJHR4LfThsw, Palma, already inserted
2024-02-13 22:16:31: Abandoned: mPOa5FLgjWrK3k6yxBGQnw, The Clam, already inserted
2024-02-13 22:16:31: Abandoned: 4TQMO6AaKSXHMbKvGAf-gg, Llama San, already inserted
2024-02-13 22:16:31: Abandoned: vgg1dvDP-9tFWSacN4q0nA, Coppelia, already inserted
2024-02-13 22:16:31: Abandoned: cg5owNR9GUMiE-8ztXRHHg, The North Fork, already inserted
2024-02-13 22:16:31: Abandoned: 9_CEU7Wmvmwlyvqr-PJD6w, Ofrenda, already inserted
2024-02-13 22:16:31: Abandoned: 2VpurA2lb-q90nmALklNcA, Perry St, already inserted
2024-02-13 22:16:31: Abandoned: PHMkwS5nmo4IUXbcg0OcAg, Jajaja Mexicana, already inserted
2024-02-13 22:16:31: Abandoned: cTE0e96GYzet799EJeStoQ, Chama Mama - Chelsea, already inserted
2024-02-13 22:16:31: Abandoned: zzJA5P32V9MIHIMBIyasJw, Dante West Village, already inserted
2024-02-13 22:16:31: Abandoned: ETgJqJHV7BW6pIr9Ox74sA, Amélie, already inserted
2024-02-13 22:16:31: Abandoned: _jX0YO1PykUrRKCLo0WxIw, omakase room by maaser, already inserted
2024-02-13 22:16:31: Abandoned: TUJutjq0LU6zexzM8Wia4w, Arthur & Sons NY Italian, already inserted
2024-02-13 22:16:31: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:16:31: Abandoned: ZQ8E37pWd4KBgtdcWKx5IA, Anton's, already inserted
2024-02-13 22:16:31: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:16:31: Abandoned: KpBfFpjzsGvvqAzCasVW0g, Extra Virgin, already inserted
2024-02-13 22:16:31: Abandoned: nM2AdRp2iSJHi4MgvIrEBg, Oak Tuscan Truffle Lounge, already inserted
2024-02-13 22:16:31: Abandoned: JION8hhg7q6zyayHYwhxIw, The High Line, already inserted
2024-02-13 22:16:31: Abandoned: xWVHj2XNcxEg79Nkb5Zb6Q, Semma, already inserted
2024-02-13 22:16:32: Abandoned: FG3toTBOTyfVTePW5RuWSw, Jeffrey's Grocery, already inserted
2024-02-13 22:16:32: Abandoned: cK3RoKIHN7n8WetlIyTWHA, Nat's on Bank, already inserted
2024-02-13 22:16:32: Abandoned: 86StyWnuGaTuY6X2e3irOg, Alice Restaurant, already inserted
2024-02-13 22:16:32: Abandoned: uc5qQMzs96rzjK27epDCug, Joe's Pizza, already inserted
2024-02-13 22:16:32: Abandoned: v8_MaF5d2u5qZ6evINBsig, Coarse NY, already inserted
2024-02-13 22:16:32: Abandoned: oJ_XSPZFpvIt6rvheSQl7A, Bleecker Street Pizza, already inserted
2024-02-13 22:16:33: Abandoned: h37t9rA06Sr4EetJjKrfzw, Don Angie, already inserted
2024-02-13 22:16:33: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:16:33: Abandoned: rp8S7scxOkVVeG7dNneMGQ, L'Artusi, already inserted
2024-02-13 22:16:33: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:16:33: Abandoned: xtxcAUvrD4dWHJd0cwvW1A, JeJu Noodle Bar, already inserted
2024-02-13 22:16:33: Abandoned: xQ445GaWVN5Aa3sFX9OoIg, Buvette, already inserted
2024-02-13 22:16:33: Abandoned: YSflX6shqcP3zYno0Zz75Q, While We Were Young, already inserted
2024-02-13 22:16:33: Abandoned: 3zbz9kLrLKHCBeGrNhMMGA, L'Accolade, already inserted
2024-02-13 22:16:33: Abandoned: jnHbdsqlTKlPcmJ8BCP9-g, Via Carota, already inserted
2024-02-13 22:16:33: Abandoned: 8SehQovJOuQDLbtzLLYLyw, RH Rooftop Restaurant New York, already inserted
2024-02-13 22:16:33: Abandoned: ZOa13veZkzGjA-x3kMfOmA, 4 Charles Prime Rib, already inserted
2024-02-13 22:16:33: Abandoned: gtXP0CmOnBbgfnff7VXa7A, Pastis, already inserted
2024-02-13 22:16:34: Abandoned: g5f6p9jfzB30Mhcu6d5OWA, Petite Boucherie, already inserted
2024-02-13 22:16:34: Abandoned: C9BjYm4WyoQFPQUHmBErDg, Bird Dog, already inserted
2024-02-13 22:16:34: Abandoned: 0IFDnYf3bhqxJR6hVrG7Gw, Top Thai Vintage, already inserted
2024-02-13 22:16:34: Abandoned: yc4vsT-Q4Ej1_9hr94DxkQ, Sotto 13, already inserted
2024-02-13 22:16:34: Abandoned: CcxreLJbZsO6Z775-hMWpw, St Tropez West Village, already inserted
2024-02-13 22:16:34: Abandoned: LF1QAuvpfX7KGQlg2zMg6Q, John's of Bleecker Street, already inserted
2024-02-13 22:16:34: Abandoned: 8WnHtvMdPWE66eSkUdbLhQ, Flip Sigi, already inserted
2024-02-13 22:16:34: Abandoned: m86CNmYThtzzWB3nPnrhbg, Emily - West Village, already inserted
2024-02-13 22:16:34: Abandoned: YJnxQvkqwAiWfqUFlAnE0Q, STK Steakhouse, already inserted
2024-02-13 22:16:34: Abandoned: zGAQqDu0Ak2khVYs9WdQxw, Sushi Nakazawa, already inserted
2024-02-13 22:16:34: Abandoned: AA9wpuJRhkSHUePAiv3otA, The Leroy House, already inserted
2024-02-13 22:16:34: Abandoned: YPFME0go5UzDo7_q3NN2Mg, Berimbau Brazilian Kitchen - West Village, already inserted
2024-02-13 22:16:34: Abandoned: 6Z5OWpaeGGazJHR4LfThsw, Palma, already inserted
2024-02-13 22:16:34: Abandoned: mPOa5FLgjWrK3k6yxBGQnw, The Clam, already inserted
2024-02-13 22:16:34: Abandoned: 4TQMO6AaKSXHMbKvGAf-gg, Llama San, already inserted
2024-02-13 22:16:34: Abandoned: vgg1dvDP-9tFWSacN4q0nA, Coppelia, already inserted
2024-02-13 22:16:34: Abandoned: cg5owNR9GUMiE-8ztXRHHg, The North Fork, already inserted
2024-02-13 22:16:34: Abandoned: 9_CEU7Wmvmwlyvqr-PJD6w, Ofrenda, already inserted
2024-02-13 22:16:34: Abandoned: 2VpurA2lb-q90nmALklNcA, Perry St, already inserted
2024-02-13 22:16:34: Abandoned: PHMkwS5nmo4IUXbcg0OcAg, Jajaja Mexicana, already inserted
2024-02-13 22:16:34: Abandoned: cTE0e96GYzet799EJeStoQ, Chama Mama - Chelsea, already inserted
2024-02-13 22:16:34: Abandoned: zzJA5P32V9MIHIMBIyasJw, Dante West Village, already inserted
2024-02-13 22:16:35: Abandoned: ETgJqJHV7BW6pIr9Ox74sA, Amélie, already inserted
2024-02-13 22:16:35: Abandoned: _jX0YO1PykUrRKCLo0WxIw, omakase room by maaser, already inserted
2024-02-13 22:16:35: Abandoned: TUJutjq0LU6zexzM8Wia4w, Arthur & Sons NY Italian, already inserted
2024-02-13 22:16:35: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:16:35: Abandoned: ZQ8E37pWd4KBgtdcWKx5IA, Anton's, already inserted
2024-02-13 22:16:35: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:16:35: Abandoned: KpBfFpjzsGvvqAzCasVW0g, Extra Virgin, already inserted
2024-02-13 22:16:35: Abandoned: nM2AdRp2iSJHi4MgvIrEBg, Oak Tuscan Truffle Lounge, already inserted
2024-02-13 22:16:35: Abandoned: JION8hhg7q6zyayHYwhxIw, The High Line, already inserted
2024-02-13 22:16:35: Abandoned: xWVHj2XNcxEg79Nkb5Zb6Q, Semma, already inserted
2024-02-13 22:16:35: Abandoned: FG3toTBOTyfVTePW5RuWSw, Jeffrey's Grocery, already inserted
2024-02-13 22:16:35: Abandoned: cK3RoKIHN7n8WetlIyTWHA, Nat's on Bank, already inserted
2024-02-13 22:16:35: Abandoned: 86StyWnuGaTuY6X2e3irOg, Alice Restaurant, already inserted
2024-02-13 22:16:35: Abandoned: uc5qQMzs96rzjK27epDCug, Joe's Pizza, already inserted
2024-02-13 22:16:35: Abandoned: v8_MaF5d2u5qZ6evINBsig, Coarse NY, already inserted
2024-02-13 22:16:35: Abandoned: oJ_XSPZFpvIt6rvheSQl7A, Bleecker Street Pizza, already inserted
2024-02-13 22:16:36: Abandoned: h37t9rA06Sr4EetJjKrfzw, Don Angie, already inserted
2024-02-13 22:16:36: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:16:36: Abandoned: rp8S7scxOkVVeG7dNneMGQ, L'Artusi, already inserted
2024-02-13 22:16:36: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:16:36: Abandoned: xtxcAUvrD4dWHJd0cwvW1A, JeJu Noodle Bar, already inserted
2024-02-13 22:16:36: Abandoned: xQ445GaWVN5Aa3sFX9OoIg, Buvette, already inserted
2024-02-13 22:16:37: Abandoned: YSflX6shqcP3zYno0Zz75Q, While We Were Young, already inserted
2024-02-13 22:16:37: Abandoned: 3zbz9kLrLKHCBeGrNhMMGA, L'Accolade, already inserted
2024-02-13 22:16:37: Abandoned: jnHbdsqlTKlPcmJ8BCP9-g, Via Carota, already inserted
2024-02-13 22:16:37: Abandoned: 8SehQovJOuQDLbtzLLYLyw, RH Rooftop Restaurant New York, already inserted
2024-02-13 22:16:37: Abandoned: ZOa13veZkzGjA-x3kMfOmA, 4 Charles Prime Rib, already inserted
2024-02-13 22:16:37: Abandoned: gtXP0CmOnBbgfnff7VXa7A, Pastis, already inserted
2024-02-13 22:16:37: Abandoned: g5f6p9jfzB30Mhcu6d5OWA, Petite Boucherie, already inserted
2024-02-13 22:16:37: Abandoned: C9BjYm4WyoQFPQUHmBErDg, Bird Dog, already inserted
2024-02-13 22:16:37: Abandoned: 0IFDnYf3bhqxJR6hVrG7Gw, Top Thai Vintage, already inserted
2024-02-13 22:16:37: Abandoned: yc4vsT-Q4Ej1_9hr94DxkQ, Sotto 13, already inserted
2024-02-13 22:16:37: Abandoned: CcxreLJbZsO6Z775-hMWpw, St Tropez West Village, already inserted
2024-02-13 22:16:37: Abandoned: LF1QAuvpfX7KGQlg2zMg6Q, John's of Bleecker Street, already inserted
2024-02-13 22:16:37: Abandoned: 8WnHtvMdPWE66eSkUdbLhQ, Flip Sigi, already inserted
2024-02-13 22:16:37: Abandoned: m86CNmYThtzzWB3nPnrhbg, Emily - West Village, already inserted
2024-02-13 22:16:37: Abandoned: YJnxQvkqwAiWfqUFlAnE0Q, STK Steakhouse, already inserted
2024-02-13 22:16:37: Abandoned: zGAQqDu0Ak2khVYs9WdQxw, Sushi Nakazawa, already inserted
2024-02-13 22:16:37: Abandoned: AA9wpuJRhkSHUePAiv3otA, The Leroy House, already inserted
2024-02-13 22:16:37: Abandoned: YPFME0go5UzDo7_q3NN2Mg, Berimbau Brazilian Kitchen - West Village, already inserted
2024-02-13 22:16:37: Abandoned: 6Z5OWpaeGGazJHR4LfThsw, Palma, already inserted
2024-02-13 22:16:37: Abandoned: mPOa5FLgjWrK3k6yxBGQnw, The Clam, already inserted
2024-02-13 22:16:37: Abandoned: 4TQMO6AaKSXHMbKvGAf-gg, Llama San, already inserted
2024-02-13 22:16:37: Abandoned: vgg1dvDP-9tFWSacN4q0nA, Coppelia, already inserted
2024-02-13 22:16:37: Abandoned: cg5owNR9GUMiE-8ztXRHHg, The North Fork, already inserted
2024-02-13 22:16:37: Abandoned: 9_CEU7Wmvmwlyvqr-PJD6w, Ofrenda, already inserted
2024-02-13 22:16:37: Abandoned: 2VpurA2lb-q90nmALklNcA, Perry St, already inserted
2024-02-13 22:16:37: Abandoned: PHMkwS5nmo4IUXbcg0OcAg, Jajaja Mexicana, already inserted
2024-02-13 22:16:37: Abandoned: cTE0e96GYzet799EJeStoQ, Chama Mama - Chelsea, already inserted
2024-02-13 22:16:37: Abandoned: zzJA5P32V9MIHIMBIyasJw, Dante West Village, already inserted
2024-02-13 22:16:38: Abandoned: ETgJqJHV7BW6pIr9Ox74sA, Amélie, already inserted
2024-02-13 22:16:38: Abandoned: _jX0YO1PykUrRKCLo0WxIw, omakase room by maaser, already inserted
2024-02-13 22:16:38: Abandoned: TUJutjq0LU6zexzM8Wia4w, Arthur & Sons NY Italian, already inserted
2024-02-13 22:16:38: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:16:38: Abandoned: ZQ8E37pWd4KBgtdcWKx5IA, Anton's, already inserted
2024-02-13 22:16:38: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:16:38: Abandoned: KpBfFpjzsGvvqAzCasVW0g, Extra Virgin, already inserted
2024-02-13 22:16:38: Abandoned: nM2AdRp2iSJHi4MgvIrEBg, Oak Tuscan Truffle Lounge, already inserted
2024-02-13 22:16:38: Abandoned: JION8hhg7q6zyayHYwhxIw, The High Line, already inserted
2024-02-13 22:16:38: Abandoned: xWVHj2XNcxEg79Nkb5Zb6Q, Semma, already inserted
2024-02-13 22:16:38: Abandoned: FG3toTBOTyfVTePW5RuWSw, Jeffrey's Grocery, already inserted
2024-02-13 22:16:38: Abandoned: cK3RoKIHN7n8WetlIyTWHA, Nat's on Bank, already inserted
2024-02-13 22:16:38: Abandoned: 86StyWnuGaTuY6X2e3irOg, Alice Restaurant, already inserted
2024-02-13 22:16:38: Abandoned: uc5qQMzs96rzjK27epDCug, Joe's Pizza, already inserted
2024-02-13 22:16:38: Abandoned: v8_MaF5d2u5qZ6evINBsig, Coarse NY, already inserted
2024-02-13 22:16:38: Abandoned: oJ_XSPZFpvIt6rvheSQl7A, Bleecker Street Pizza, already inserted
2024-02-13 22:16:39: Abandoned: h37t9rA06Sr4EetJjKrfzw, Don Angie, already inserted
2024-02-13 22:16:39: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:16:39: Abandoned: rp8S7scxOkVVeG7dNneMGQ, L'Artusi, already inserted
2024-02-13 22:16:39: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
